method,scenario,split_id,alpha,selected_margin,calibration_risk_stat,test_false_safe_rate_given_unsafe,test_false_safe_rate_among_accepted,test_accepted_coverage
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:EMSC-20161030_0000029,0.05,0.5,0.022922636103151862,0.0196078431372549,0.05555555555555555,0.075
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:INT-20230206_0000008,0.05,0.5,0.027439024390243903,0.0,0.0,0.5589519650655022
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:INT-20230206_0000222,0.05,0.5,0.024,0.0,0.0,0.1282051282051282
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:INT-UT19990920_174715,0.05,0.5,0.03543307086614173,0.0,0.0,0.1306532663316583
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:INT-UT19991022_021856,0.05,0.5,0.0225,,0.0,0.9459459459459459
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:IS-2000-0048,0.05,0.5,0.0225,,0.0,0.5641025641025641
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:IS-2000-0053,0.05,0.5,0.019230769230769232,0.05555555555555555,0.03278688524590164,0.4552238805970149
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:IS-2008-0054,0.05,0.5,0.022613065326633167,0.0,0.0,0.34523809523809523
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:TK-1999-0415,0.05,0.5,0.008,0.24,0.8571428571428571,0.25925925925925924
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:UZ-1976-0001,0.05,0.5,0.025210084033613446,0.0,0.0,0.20967741935483872
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:EMSC-20161026_0000095,0.05,0.5,0.0275,,0.0,0.5816326530612245
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:EMSC-20161030_0000029,0.05,0.5,0.03151862464183381,0.0,0.0,0.06666666666666667
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:INT-20230206_0000008,0.05,0.5,0.03353658536585366,0.0,0.0,0.5414847161572053
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:INT-20230206_0000222,0.05,0.5,0.029333333333333333,0.0,0.0,0.1282051282051282
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:INT-UT19990920_174715,0.05,0.5,0.027559055118110236,0.0273972602739726,0.19047619047619047,0.10552763819095477
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:INT-UT19991022_021856,0.05,0.5,0.0275,,0.0,0.8378378378378378
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:IS-2000-0048,0.05,0.5,0.0275,,0.0,0.6153846153846154
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:IS-2000-0053,0.05,0.5,0.027472527472527472,0.027777777777777776,0.015873015873015872,0.4701492537313433
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:IS-2008-0054,0.05,0.5,0.02763819095477387,0.0,0.0,0.25
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:TK-1999-0415,0.05,0.25,0.048,0.48,0.8571428571428571,0.5185185185185185
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:UZ-1976-0001,0.05,0.5,0.03081232492997199,0.0,0.0,0.12903225806451613
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:EMSC-20161026_0000095,0.05,0.5,0.0125,,0.0,0.5510204081632653
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:EMSC-20161030_0000029,0.05,0.5,0.011461318051575931,0.0196078431372549,0.05,0.08333333333333333
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:INT-20230206_0000008,0.05,0.5,0.01524390243902439,0.0,0.0,0.537117903930131
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:INT-20230206_0000222,0.05,0.5,0.013333333333333334,0.0,0.0,0.20512820512820512
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:INT-UT19990920_174715,0.05,0.5,0.01968503937007874,0.0,0.0,0.08040201005025126
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:INT-UT19991022_021856,0.05,0.5,0.0125,,0.0,0.918918918918919
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:IS-2000-0048,0.05,0.5,0.0125,,0.0,0.5128205128205128
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:IS-2000-0053,0.05,0.5,0.005494505494505495,0.08333333333333333,0.047619047619047616,0.4701492537313433
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:IS-2008-0054,0.05,0.5,0.01256281407035176,0.0,0.0,0.32142857142857145
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:TK-1999-0415,0.05,0.5,0.010666666666666666,0.04,0.5,0.07407407407407407
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:UZ-1976-0001,0.05,0.5,0.014005602240896359,0.0,0.0,0.11290322580645161
empirical_no_finite_correction,exchangeable_retained_rc_wall,0,0.1,0.25,0.04415855354659249,0.052725329533309585,0.02406895430151244,0.586848635235732
empirical_no_finite_correction,exchangeable_retained_rc_wall,1,0.1,0.25,0.04553476879632898,0.051228070175438595,0.023825065274151437,0.5848444359610613
empirical_no_finite_correction,exchangeable_retained_rc_wall,2,0.1,0.25,0.0418702023726448,0.055023074192403265,0.02523607945294692,0.5861805688108418
empirical_no_finite_correction,exchangeable_retained_rc_wall,3,0.1,0.25,0.045566937477922995,0.05119214586255259,0.023950131233595802,0.5817904180187059
empirical_no_finite_correction,exchangeable_retained_rc_wall,4,0.1,0.25,0.04992867332382311,0.046891281695032996,0.022332506203473945,0.5769230769230769
empirical_no_finite_correction,exchangeable_retained_rc_wall,5,0.1,0.25,0.05389221556886228,0.04289732770745429,0.02009553615549333,0.5794044665012407
empirical_no_finite_correction,exchangeable_retained_rc_wall,6,0.1,0.25,0.048124557678697805,0.04865243262163108,0.022723557299329736,0.5837946172933766
empirical_no_finite_correction,exchangeable_retained_rc_wall,7,0.1,0.25,0.04643743353420773,0.050314465408805034,0.023645320197044337,0.5812177896545142
empirical_no_finite_correction,exchangeable_retained_rc_wall,8,0.1,0.25,0.044853963838664815,0.05201282508015675,0.023755287992190042,0.5865623210536361
empirical_no_finite_correction,exchangeable_retained_rc_wall,9,0.1,0.25,0.0449358059914408,0.051754081278221606,0.024587458745874587,0.5783546478335561
empirical_no_finite_correction,exchangeable_retained_rc_wall,10,0.1,0.25,0.04508912967493883,0.0517363571934798,0.02379788101059495,0.5855125023859515
empirical_no_finite_correction,exchangeable_retained_rc_wall,11,0.1,0.25,0.04915134370579915,0.047635726795096325,0.022284122562674095,0.5824584844435962
empirical_no_finite_correction,exchangeable_retained_rc_wall,12,0.1,0.25,0.04287245444801715,0.053744798890429955,0.025326797385620915,0.5840809314754725
empirical_no_finite_correction,exchangeable_retained_rc_wall,13,0.1,0.25,0.05015783935461242,0.046610169491525424,0.02157567832625041,0.5838900553540752
empirical_no_finite_correction,exchangeable_retained_rc_wall,14,0.1,0.25,0.043478260869565216,0.053180396246089674,0.024995915700049012,0.584176369536171
empirical_no_finite_correction,exchangeable_retained_rc_wall,15,0.1,0.25,0.04344729344729345,0.05321739130434783,0.025004085634907663,0.5839854934147738
empirical_no_finite_correction,exchangeable_retained_rc_wall,16,0.1,0.25,0.046689895470383276,0.050124422324920016,0.02290448343079922,0.5875167016606223
empirical_no_finite_correction,exchangeable_retained_rc_wall,17,0.1,0.25,0.052127659574468084,0.04470834788683199,0.02100082034454471,0.5816949799580072
empirical_no_finite_correction,exchangeable_retained_rc_wall,18,0.1,0.25,0.0478156174750602,0.04899135446685879,0.022017160433867575,0.589520900935293
empirical_no_finite_correction,exchangeable_retained_rc_wall,19,0.1,0.25,0.04675231977159172,0.04998264491496009,0.023591087811271297,0.5825539225042947
empirical_no_finite_correction,exchangeable_retained_rc_wall,20,0.1,0.25,0.050699300699300696,0.04605030109812257,0.021193348549070755,0.5854170643252529
empirical_no_finite_correction,exchangeable_retained_rc_wall,21,0.1,0.25,0.04746723343960326,0.0493006993006993,0.023164120256283883,0.5809314754724184
empirical_no_finite_correction,exchangeable_retained_rc_wall,22,0.1,0.25,0.05032974661575842,0.046395431834404,0.02106627775076973,0.5889482725711014
empirical_no_finite_correction,exchangeable_retained_rc_wall,23,0.1,0.25,0.05042016806722689,0.04633887513264945,0.02140872691616277,0.5839854934147738
empirical_no_finite_correction,exchangeable_retained_rc_wall,24,0.1,0.25,0.045871559633027525,0.05089505089505089,0.02384084182834594,0.5804542851689254
empirical_no_finite_correction,exchangeable_retained_rc_wall,25,0.1,0.25,0.047058823529411764,0.04968728283530229,0.023446466633874407,0.5820767322008017
empirical_no_finite_correction,exchangeable_retained_rc_wall,26,0.1,0.25,0.05266929415979935,0.04426002766251729,0.02112559828354514,0.5782592097728574
empirical_no_finite_correction,exchangeable_retained_rc_wall,27,0.1,0.25,0.04896090172595984,0.04781997187060478,0.022486772486772486,0.5772093911051728
empirical_no_finite_correction,exchangeable_retained_rc_wall,28,0.1,0.25,0.04940434477925718,0.04736656062212796,0.021945627251883395,0.582744798625692
empirical_no_finite_correction,exchangeable_retained_rc_wall,29,0.1,0.25,0.043509272467902996,0.05314345258770407,0.024995915700049012,0.584176369536171
empirical_no_finite_correction,exchangeable_retained_rc_wall,30,0.1,0.25,0.052372583479789105,0.04439746300211417,0.020618556701030927,0.583221988929185
empirical_no_finite_correction,exchangeable_retained_rc_wall,31,0.1,0.25,0.04612676056338028,0.050650721069293,0.02330097087378641,0.5898072151173888
empirical_no_finite_correction,exchangeable_retained_rc_wall,32,0.1,0.25,0.04688050757842792,0.049894588896697116,0.023157208088714937,0.5852261882038557
empirical_no_finite_correction,exchangeable_retained_rc_wall,33,0.1,0.25,0.0516106685140284,0.045064377682403435,0.020471161657189277,0.5874212635999236
empirical_no_finite_correction,exchangeable_retained_rc_wall,34,0.1,0.25,0.05439773931472978,0.042426367461430574,0.019706840390879478,0.5859896926894446
empirical_no_finite_correction,exchangeable_retained_rc_wall,35,0.1,0.25,0.04847207586933614,0.04830747531734838,0.022283669486011713,0.5867531971750334
empirical_no_finite_correction,exchangeable_retained_rc_wall,36,0.1,0.25,0.048171589310829814,0.04860866502289538,0.02246459384665473,0.5862760068715404
empirical_no_finite_correction,exchangeable_retained_rc_wall,37,0.1,0.25,0.05362776025236593,0.0431095406360424,0.020009840905363292,0.5818858560794045
empirical_no_finite_correction,exchangeable_retained_rc_wall,38,0.1,0.25,0.05219206680584551,0.044499822000711994,0.02043151356652501,0.5838900553540752
empirical_no_finite_correction,exchangeable_retained_rc_wall,39,0.1,0.25,0.05285264263213161,0.043878273177636234,0.02047556142668428,0.5779728955907616
empirical_no_finite_correction,exchangeable_retained_rc_wall,40,0.1,0.25,0.047533952823445316,0.04922010398613518,0.023316912972085387,0.5812177896545142
empirical_no_finite_correction,exchangeable_retained_rc_wall,41,0.1,0.25,0.049554367201426024,0.0472550382209868,0.022438541494802837,0.5784500858942546
empirical_no_finite_correction,exchangeable_retained_rc_wall,42,0.1,0.25,0.050681579867179305,0.04606661941885188,0.021427394099225318,0.5790227142584463
empirical_no_finite_correction,exchangeable_retained_rc_wall,43,0.1,0.25,0.04713330988392543,0.049647887323943665,0.022979139504563234,0.5856079404466501
empirical_no_finite_correction,exchangeable_retained_rc_wall,44,0.1,0.25,0.05121865065347934,0.0455820476858345,0.021413276231263382,0.5794044665012407
empirical_no_finite_correction,exchangeable_retained_rc_wall,45,0.1,0.25,0.04798870853916726,0.048789048789048786,0.022701290217213784,0.5843672456575683
empirical_no_finite_correction,exchangeable_retained_rc_wall,46,0.1,0.25,0.05027548209366391,0.046419575386829795,0.021030322791000977,0.5854170643252529
empirical_no_finite_correction,exchangeable_retained_rc_wall,47,0.1,0.25,0.043717728055077454,0.05327573794096472,0.023794212218649517,0.5936247375453331
empirical_no_finite_correction,exchangeable_retained_rc_wall,48,0.1,0.25,0.04953338119167265,0.04729030031066621,0.022577455504284773,0.5791181523191449
empirical_no_finite_correction,exchangeable_retained_rc_wall,49,0.1,0.25,0.049825783972125434,0.04692499111269108,0.0215933256993293,0.5834128650505822
empirical_no_finite_correction,domain_blocked_rc_wall_to_esm,0,0.1,0.25,0.048389934893542146,0.08083333333333333,0.05623188405797101,0.46938775510204084
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:EMSC-20161026_0000095,0.1,0.25,0.0875,,0.0,0.5816326530612245
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:EMSC-20161030_0000029,0.1,0.25,0.0830945558739255,0.11764705882352941,0.1276595744680851,0.19583333333333333
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:INT-20230206_0000008,0.1,0.25,0.09451219512195122,0.05555555555555555,0.027972027972027972,0.6244541484716157
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:INT-20230206_0000222,0.1,0.25,0.09066666666666667,0.04,0.09090909090909091,0.28205128205128205
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:INT-UT19990920_174715,0.1,0.5,0.03543307086614173,0.0,0.0,0.1306532663316583
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:INT-UT19991022_021856,0.1,0.25,0.0875,,0.0,0.9864864864864865
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:IS-2000-0048,0.1,0.25,0.0875,,0.0,0.7692307692307693
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:IS-2000-0053,0.1,0.25,0.08791208791208792,0.08333333333333333,0.03571428571428571,0.6268656716417911
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:IS-2008-0054,0.1,0.25,0.0829145728643216,1.0,0.03571428571428571,0.6666666666666666
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:TK-1999-0415,0.1,0.25,0.058666666666666666,0.52,0.8666666666666667,0.5555555555555556
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed0:esm:UZ-1976-0001,0.1,0.25,0.09243697478991597,0.046511627906976744,0.1111111111111111,0.2903225806451613
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:EMSC-20161026_0000095,0.1,0.25,0.075,,0.0,0.7653061224489796
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:EMSC-20161030_0000029,0.1,0.1,0.08882521489971347,0.19607843137254902,0.12345679012345678,0.3375
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:INT-20230206_0000008,0.1,0.25,0.08841463414634146,0.013888888888888888,0.007246376811594203,0.6026200873362445
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:INT-20230206_0000222,0.1,0.25,0.08,0.0,0.0,0.2564102564102564
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:INT-UT19990920_174715,0.1,0.25,0.0984251968503937,0.03424657534246575,0.15625,0.16080402010050251
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:INT-UT19991022_021856,0.1,0.25,0.075,,0.0,0.9594594594594594
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:IS-2000-0048,0.1,0.25,0.075,,0.0,0.8461538461538461
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:IS-2000-0053,0.1,0.25,0.07417582417582418,0.08333333333333333,0.03571428571428571,0.6268656716417911
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:IS-2008-0054,0.1,0.1,0.09798994974874371,1.0,0.02631578947368421,0.9047619047619048
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:TK-1999-0415,0.1,0.0,0.096,0.72,0.9,0.7407407407407407
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed1:esm:UZ-1976-0001,0.1,0.25,0.08403361344537816,0.0,0.0,0.24193548387096775
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:EMSC-20161026_0000095,0.1,0.25,0.08,,0.0,0.6224489795918368
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:EMSC-20161030_0000029,0.1,0.25,0.0659025787965616,0.17647058823529413,0.16981132075471697,0.22083333333333333
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:INT-20230206_0000008,0.1,0.25,0.0975609756097561,0.0,0.0,0.5764192139737991
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:INT-20230206_0000222,0.1,0.25,0.08533333333333333,0.0,0.0,0.3076923076923077
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:INT-UT19990920_174715,0.1,0.5,0.01968503937007874,0.0,0.0,0.08040201005025126
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:INT-UT19991022_021856,0.1,0.25,0.08,,0.0,1.0
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:IS-2000-0048,0.1,0.25,0.08,,0.0,0.7435897435897436
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:IS-2000-0053,0.1,0.25,0.07692307692307693,0.1111111111111111,0.0449438202247191,0.664179104477612
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:IS-2008-0054,0.1,0.25,0.07537688442211055,1.0,0.03389830508474576,0.7023809523809523
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:TK-1999-0415,0.1,0.25,0.05333333333333334,0.48,0.8571428571428571,0.5185185185185185
empirical_no_finite_correction,event_blocked_esm_leave_one_event,seed2:esm:UZ-1976-0001,0.1,0.25,0.0896358543417367,0.0,0.0,0.24193548387096775
